Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange,EntityState
17140,02/21/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Acadia Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,851.0,Health,,Full Date of Birth,2024,500-999,0,PA
17140,02/21/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Acadia Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,851.0,Health,,Medical Information,2024,500-999,0,PA
17157,05/09/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-05-08T00:00:00,2024-05-09T00:00:00,Christie’s Inc.,Ransomware,985.0,Business,Other,Name,2024,500-999,1-99,NY
17157,05/09/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-05-08T00:00:00,2024-05-09T00:00:00,Christie’s Inc.,Ransomware,985.0,Business,Other,Driver's License or Washington ID Card Number,2024,500-999,1-99,NY
17157,05/09/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-05-08T00:00:00,2024-05-09T00:00:00,Christie’s Inc.,Ransomware,985.0,Business,Other,Full Date of Birth,2024,500-999,1-99,NY
17157,05/09/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-05-08T00:00:00,2024-05-09T00:00:00,Christie’s Inc.,Ransomware,985.0,Business,Other,Passport Number,2024,500-999,1-99,NY
17157,05/09/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-05-08T00:00:00,2024-05-09T00:00:00,Christie’s Inc.,Ransomware,985.0,Business,Other,Other,2024,500-999,1-99,NY
17167,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Amgen, Inc. (The Lash Group, LLC)",Malware,14081.0,Health,,Name,2024,"10,000-49,999",1-99,PA
17167,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Amgen, Inc. (The Lash Group, LLC)",Malware,14081.0,Health,,Full Date of Birth,2024,"10,000-49,999",1-99,PA
17167,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Amgen, Inc. (The Lash Group, LLC)",Malware,14081.0,Health,,Medical Information,2024,"10,000-49,999",1-99,PA
17167,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Amgen, Inc. (The Lash Group, LLC)",Malware,14081.0,Health,,Other,2024,"10,000-49,999",1-99,PA
17168,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Dendreon Pharmaceuticals (The Lash Group, LLC)",Malware,920.0,Health,,Name,2024,500-999,1-99,PA
17168,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Dendreon Pharmaceuticals (The Lash Group, LLC)",Malware,920.0,Health,,Full Date of Birth,2024,500-999,1-99,PA
17168,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Dendreon Pharmaceuticals (The Lash Group, LLC)",Malware,920.0,Health,,Medical Information,2024,500-999,1-99,PA
17168,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Dendreon Pharmaceuticals (The Lash Group, LLC)",Malware,920.0,Health,,Other,2024,500-999,1-99,PA
17169,04/10/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"GlaxoSmithKline Group of Companies/GSK Patient Access Programs Foundation (The Lash Group, LLC)",Malware,6617.0,Health,,Name,2024,"1,000-9,999",1-99,PA
17169,04/10/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"GlaxoSmithKline Group of Companies/GSK Patient Access Programs Foundation (The Lash Group, LLC)",Malware,6617.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,PA
17169,04/10/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"GlaxoSmithKline Group of Companies/GSK Patient Access Programs Foundation (The Lash Group, LLC)",Malware,6617.0,Health,,Medical Information,2024,"1,000-9,999",1-99,PA
17170,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Novartis Pharmaceuticals Corporation (The Lash Group, LLC)",Malware,2520.0,Health,,Name,2024,"1,000-9,999",1-99,NJ
17170,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Novartis Pharmaceuticals Corporation (The Lash Group, LLC)",Malware,2520.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,NJ
17170,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Novartis Pharmaceuticals Corporation (The Lash Group, LLC)",Malware,2520.0,Health,,Medical Information,2024,"1,000-9,999",1-99,NJ
17170,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Novartis Pharmaceuticals Corporation (The Lash Group, LLC)",Malware,2520.0,Health,,Other,2024,"1,000-9,999",1-99,NJ
17171,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Incyte Corporation (The Lash Group, LLC)",Malware,745.0,Health,,Name,2024,500-999,1-99,PA
17171,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Incyte Corporation (The Lash Group, LLC)",Malware,745.0,Health,,Full Date of Birth,2024,500-999,1-99,PA
17171,04/10/2024 12:00:00 AM,05/23/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Incyte Corporation (The Lash Group, LLC)",Malware,745.0,Health,,Medical Information,2024,500-999,1-99,PA
17172,04/10/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Pfizer, Inc. (The Lash Group, LLC)",Malware,2650.0,Health,,Name,2024,"1,000-9,999",1-99,PA
17172,04/10/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Pfizer, Inc. (The Lash Group, LLC)",Malware,2650.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,PA
17172,04/10/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Pfizer, Inc. (The Lash Group, LLC)",Malware,2650.0,Health,,Medical Information,2024,"1,000-9,999",1-99,PA
17172,04/10/2024 12:00:00 AM,06/07/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Pfizer, Inc. (The Lash Group, LLC)",Malware,2650.0,Health,,Other,2024,"1,000-9,999",1-99,PA
17173,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Rayner Surgical Inc. (The Lash Group, LLC)",Malware,829.0,Health,,Name,2024,500-999,1-99,PA
17173,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Rayner Surgical Inc. (The Lash Group, LLC)",Malware,829.0,Health,,Full Date of Birth,2024,500-999,1-99,PA
17173,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Rayner Surgical Inc. (The Lash Group, LLC)",Malware,829.0,Health,,Medical Information,2024,500-999,1-99,PA
17173,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Rayner Surgical Inc. (The Lash Group, LLC)",Malware,829.0,Health,,Other,2024,500-999,1-99,PA
17174,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Regeneron Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,13958.0,Health,,Name,2024,"10,000-49,999",1-99,PA
17174,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Regeneron Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,13958.0,Health,,Full Date of Birth,2024,"10,000-49,999",1-99,PA
17174,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Regeneron Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,13958.0,Health,,Medical Information,2024,"10,000-49,999",1-99,PA
17174,04/10/2024 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Regeneron Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,13958.0,Health,,Other,2024,"10,000-49,999",1-99,PA
17175,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Services, Inc. (The Lash Group, LLC)",Malware,5954.0,Health,,Name,2024,"1,000-9,999",1-99,PA
17175,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Services, Inc. (The Lash Group, LLC)",Malware,5954.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,PA
17175,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Services, Inc. (The Lash Group, LLC)",Malware,5954.0,Health,,Medical Information,2024,"1,000-9,999",1-99,PA
17175,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Services, Inc. (The Lash Group, LLC)",Malware,5954.0,Health,,Other,2024,"1,000-9,999",1-99,PA
17176,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Patient Assistance Foundation, Inc. (The Lash Group, LLC)",Malware,12835.0,Health,,Name,2024,"10,000-49,999",1-99,PA
17176,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Patient Assistance Foundation, Inc. (The Lash Group, LLC)",Malware,12835.0,Health,,Full Date of Birth,2024,"10,000-49,999",1-99,PA
17176,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Patient Assistance Foundation, Inc. (The Lash Group, LLC)",Malware,12835.0,Health,,Medical Information,2024,"10,000-49,999",1-99,PA
17176,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Johnson & Johnson Patient Assistance Foundation, Inc. (The Lash Group, LLC)",Malware,12835.0,Health,,Other,2024,"10,000-49,999",1-99,PA
17177,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Sanofi US Services Inc. (The Lash Group, LLC)",Malware,24496.0,Health,,Name,2024,"10,000-49,999",1-99,PA
17177,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Sanofi US Services Inc. (The Lash Group, LLC)",Malware,24496.0,Health,,Full Date of Birth,2024,"10,000-49,999",1-99,PA
17177,04/10/2024 12:00:00 AM,05/30/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Sanofi US Services Inc. (The Lash Group, LLC)",Malware,24496.0,Health,,Medical Information,2024,"10,000-49,999",1-99,PA
17178,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Takeda Pharmaceuticals U.S.A., Inc. (The Lash Group, LLC)",Malware,889.0,Health,,Name,2024,500-999,1-99,PA
17178,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Takeda Pharmaceuticals U.S.A., Inc. (The Lash Group, LLC)",Malware,889.0,Health,,Full Date of Birth,2024,500-999,1-99,PA
17178,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Takeda Pharmaceuticals U.S.A., Inc. (The Lash Group, LLC)",Malware,889.0,Health,,Medical Information,2024,500-999,1-99,PA
17178,04/10/2024 12:00:00 AM,05/31/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Takeda Pharmaceuticals U.S.A., Inc. (The Lash Group, LLC)",Malware,889.0,Health,,Other,2024,500-999,1-99,PA
17179,06/13/2024 12:00:00 AM,06/21/2024 12:00:00 AM,Unauthorized Access,2024-06-13T00:00:00,2024-06-13T00:00:00,Levi Strauss & Co.,,640.0,Business,Retail,Name,2024,500-999,0,CA
17179,06/13/2024 12:00:00 AM,06/21/2024 12:00:00 AM,Unauthorized Access,2024-06-13T00:00:00,2024-06-13T00:00:00,Levi Strauss & Co.,,640.0,Business,Retail,Username and Password/Security Question Answers,2024,500-999,0,CA
17179,06/13/2024 12:00:00 AM,06/21/2024 12:00:00 AM,Unauthorized Access,2024-06-13T00:00:00,2024-06-13T00:00:00,Levi Strauss & Co.,,640.0,Business,Retail,Other,2024,500-999,0,CA
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Name,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Social Security Number,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Driver's License or Washington ID Card Number,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Financial & Banking Information,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Full Date of Birth,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Student ID Number,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Passport Number,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Health Insurance Policy or ID Number,2024,500-999,1-99,NY
17217,11/27/2023 12:00:00 AM,07/09/2024 12:00:00 AM,Cyberattack,2023-11-02T00:00:00,2023-11-26T00:00:00,New York School of Interior Design,Ransomware,755.0,Education,,Medical Information,2024,500-999,1-99,NY
17218,05/23/2024 12:00:00 AM,07/10/2024 12:00:00 AM,Unauthorized Access,2024-04-14T00:00:00,2024-05-24T00:00:00,"Advance Stores Company, Incorporated (Advanced Auto Parts)",,21791.0,Business,Retail,Name,2024,"10,000-49,999",1-99,NC
17218,05/23/2024 12:00:00 AM,07/10/2024 12:00:00 AM,Unauthorized Access,2024-04-14T00:00:00,2024-05-24T00:00:00,"Advance Stores Company, Incorporated (Advanced Auto Parts)",,21791.0,Business,Retail,Social Security Number,2024,"10,000-49,999",1-99,NC
17218,05/23/2024 12:00:00 AM,07/10/2024 12:00:00 AM,Unauthorized Access,2024-04-14T00:00:00,2024-05-24T00:00:00,"Advance Stores Company, Incorporated (Advanced Auto Parts)",,21791.0,Business,Retail,Driver's License or Washington ID Card Number,2024,"10,000-49,999",1-99,NC
17218,05/23/2024 12:00:00 AM,07/10/2024 12:00:00 AM,Unauthorized Access,2024-04-14T00:00:00,2024-05-24T00:00:00,"Advance Stores Company, Incorporated (Advanced Auto Parts)",,21791.0,Business,Retail,Full Date of Birth,2024,"10,000-49,999",1-99,NC
17219,05/13/2024 12:00:00 AM,07/11/2024 12:00:00 AM,Theft or Mistake,2024-05-13T00:00:00,2024-05-13T00:00:00,"Family Dynamics Counseling Services, Inc. ",,3129.0,Health,,Name,2024,"1,000-9,999",0,WA
17219,05/13/2024 12:00:00 AM,07/11/2024 12:00:00 AM,Theft or Mistake,2024-05-13T00:00:00,2024-05-13T00:00:00,"Family Dynamics Counseling Services, Inc. ",,3129.0,Health,,Full Date of Birth,2024,"1,000-9,999",0,WA
17219,05/13/2024 12:00:00 AM,07/11/2024 12:00:00 AM,Theft or Mistake,2024-05-13T00:00:00,2024-05-13T00:00:00,"Family Dynamics Counseling Services, Inc. ",,3129.0,Health,,Medical Information,2024,"1,000-9,999",0,WA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Name,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Social Security Number,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Driver's License or Washington ID Card Number,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Financial & Banking Information,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Full Date of Birth,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Military ID Number,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Passport Number,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Medical Information,2024,500-999,1-99,CA
17222,12/18/2023 12:00:00 AM,06/10/2024 12:00:00 AM,Cyberattack,2023-12-18T00:00:00,2024-01-02T00:00:00,First American Financial Corporation,Ransomware,706.0,Finance,,Other,2024,500-999,1-99,CA
17223,05/23/2024 12:00:00 AM,06/22/2024 12:00:00 AM,Unauthorized Access,2024-04-02T00:00:00,2024-05-18T00:00:00,Ticketmaster LLC,,500.0,Business,Entertainment,Name,2024,500-999,1-99,CA
17223,05/23/2024 12:00:00 AM,06/22/2024 12:00:00 AM,Unauthorized Access,2024-04-02T00:00:00,2024-05-18T00:00:00,Ticketmaster LLC,,500.0,Business,Entertainment,Financial & Banking Information,2024,500-999,1-99,CA
17223,05/23/2024 12:00:00 AM,06/22/2024 12:00:00 AM,Unauthorized Access,2024-04-02T00:00:00,2024-05-18T00:00:00,Ticketmaster LLC,,500.0,Business,Entertainment,Full Date of Birth,2024,500-999,1-99,CA
17223,05/23/2024 12:00:00 AM,06/22/2024 12:00:00 AM,Unauthorized Access,2024-04-02T00:00:00,2024-05-18T00:00:00,Ticketmaster LLC,,500.0,Business,Entertainment,Passport Number,2024,500-999,1-99,CA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Name,2024,"1,000-9,999",1-99,PA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,PA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,PA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Medical Information,2024,"1,000-9,999",1-99,PA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Email Address and Password/Security Question Answers,2024,"1,000-9,999",1-99,PA
17224,06/05/2023 12:00:00 AM,06/28/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Adapt Health (Philips Respironics, Inc.) ",Ransomware,1200.0,Health,,Other,2024,"1,000-9,999",1-99,PA
17225,06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Rotech Healthcare (Philips Respironics, Inc.)",Ransomware,2802.0,Health,,Name,2024,"1,000-9,999",1-99,PA
17225,06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Rotech Healthcare (Philips Respironics, Inc.)",Ransomware,2802.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,PA
17225,06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Rotech Healthcare (Philips Respironics, Inc.)",Ransomware,2802.0,Health,,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,PA
17225,06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Rotech Healthcare (Philips Respironics, Inc.)",Ransomware,2802.0,Health,,Medical Information,2024,"1,000-9,999",1-99,PA
17225,06/05/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Rotech Healthcare (Philips Respironics, Inc.)",Ransomware,2802.0,Health,,Other,2024,"1,000-9,999",1-99,PA
17226,05/31/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Kaiser Foundation Health Plan, Inc. (Philips Respironics, Inc.)",Ransomware,17530.0,Health,,Name,2024,"10,000-49,999",1-99,PA
17226,05/31/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Kaiser Foundation Health Plan, Inc. (Philips Respironics, Inc.)",Ransomware,17530.0,Health,,Full Date of Birth,2024,"10,000-49,999",1-99,PA
17226,05/31/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Kaiser Foundation Health Plan, Inc. (Philips Respironics, Inc.)",Ransomware,17530.0,Health,,Health Insurance Policy or ID Number,2024,"10,000-49,999",1-99,PA
17226,05/31/2023 12:00:00 AM,06/03/2024 12:00:00 AM,Cyberattack,2023-05-31T00:00:00,2023-06-05T00:00:00,"Kaiser Foundation Health Plan, Inc. (Philips Respironics, Inc.)",Ransomware,17530.0,Health,,Medical Information,2024,"10,000-49,999",1-99,PA
